"STEP","VACCINE_14 - _step","VACCINE_14 - _step__MIN","VACCINE_14 - _step__MAX","VACCINE_14 - IMMUNIZING_LAYER","VACCINE_14 - IMMUNIZING_LAYER__MIN","VACCINE_14 - IMMUNIZING_LAYER__MAX","VACCINE_14 - Toxicity after attacks","VACCINE_14 - Toxicity after attacks__MIN","VACCINE_14 - Toxicity after attacks__MAX","VACCINE_14 - Toxicity after defences","VACCINE_14 - Toxicity after defences__MIN","VACCINE_14 - Toxicity after defences__MAX","VACCINE_14 - Toxicity after succesful attacks","VACCINE_14 - Toxicity after succesful attacks__MIN","VACCINE_14 - Toxicity after succesful attacks__MAX","VACCINE_14 - Toxicity after succesful defences","VACCINE_14 - Toxicity after succesful defences__MIN","VACCINE_14 - Toxicity after succesful defences__MAX","VACCINE_14 - Absorbed defences at layer","VACCINE_14 - Absorbed defences at layer__MIN","VACCINE_14 - Absorbed defences at layer__MAX","VACCINE_14 - Succesfully immunized layers","VACCINE_14 - Succesfully immunized layers__MIN","VACCINE_14 - Succesfully immunized layers__MAX","VACCINE_14 - Unsuccesfully immunized layers","VACCINE_14 - Unsuccesfully immunized layers__MIN","VACCINE_14 - Unsuccesfully immunized layers__MAX","VACCINE_91 - _step","VACCINE_91 - _step__MIN","VACCINE_91 - _step__MAX","VACCINE_91 - IMMUNIZING_LAYER","VACCINE_91 - IMMUNIZING_LAYER__MIN","VACCINE_91 - IMMUNIZING_LAYER__MAX","VACCINE_91 - Toxicity after attacks","VACCINE_91 - Toxicity after attacks__MIN","VACCINE_91 - Toxicity after attacks__MAX","VACCINE_91 - Toxicity after defences","VACCINE_91 - Toxicity after defences__MIN","VACCINE_91 - Toxicity after defences__MAX","VACCINE_91 - Toxicity after succesful attacks","VACCINE_91 - Toxicity after succesful attacks__MIN","VACCINE_91 - Toxicity after succesful attacks__MAX","VACCINE_91 - Toxicity after succesful defences","VACCINE_91 - Toxicity after succesful defences__MIN","VACCINE_91 - Toxicity after succesful defences__MAX","VACCINE_91 - Absorbed defences at layer","VACCINE_91 - Absorbed defences at layer__MIN","VACCINE_91 - Absorbed defences at layer__MAX","VACCINE_91 - Succesfully immunized layers","VACCINE_91 - Succesfully immunized layers__MIN","VACCINE_91 - Succesfully immunized layers__MAX","VACCINE_91 - Unsuccesfully immunized layers","VACCINE_91 - Unsuccesfully immunized layers__MIN","VACCINE_91 - Unsuccesfully immunized layers__MAX","VACCINE_777 - _step","VACCINE_777 - _step__MIN","VACCINE_777 - _step__MAX","VACCINE_777 - IMMUNIZING_LAYER","VACCINE_777 - IMMUNIZING_LAYER__MIN","VACCINE_777 - IMMUNIZING_LAYER__MAX","VACCINE_777 - Toxicity after attacks","VACCINE_777 - Toxicity after attacks__MIN","VACCINE_777 - Toxicity after attacks__MAX","VACCINE_777 - Toxicity after defences","VACCINE_777 - Toxicity after defences__MIN","VACCINE_777 - Toxicity after defences__MAX","VACCINE_777 - Toxicity after succesful attacks","VACCINE_777 - Toxicity after succesful attacks__MIN","VACCINE_777 - Toxicity after succesful attacks__MAX","VACCINE_777 - Toxicity after succesful defences","VACCINE_777 - Toxicity after succesful defences__MIN","VACCINE_777 - Toxicity after succesful defences__MAX","VACCINE_777 - Absorbed defences at layer","VACCINE_777 - Absorbed defences at layer__MIN","VACCINE_777 - Absorbed defences at layer__MAX","VACCINE_777 - Succesfully immunized layers","VACCINE_777 - Succesfully immunized layers__MIN","VACCINE_777 - Succesfully immunized layers__MAX","VACCINE_777 - Unsuccesfully immunized layers","VACCINE_777 - Unsuccesfully immunized layers__MIN","VACCINE_777 - Unsuccesfully immunized layers__MAX","VACCINE_77 - _step","VACCINE_77 - _step__MIN","VACCINE_77 - _step__MAX","VACCINE_77 - IMMUNIZING_LAYER","VACCINE_77 - IMMUNIZING_LAYER__MIN","VACCINE_77 - IMMUNIZING_LAYER__MAX","VACCINE_77 - Toxicity after attacks","VACCINE_77 - Toxicity after attacks__MIN","VACCINE_77 - Toxicity after attacks__MAX","VACCINE_77 - Toxicity after defences","VACCINE_77 - Toxicity after defences__MIN","VACCINE_77 - Toxicity after defences__MAX","VACCINE_77 - Toxicity after succesful attacks","VACCINE_77 - Toxicity after succesful attacks__MIN","VACCINE_77 - Toxicity after succesful attacks__MAX","VACCINE_77 - Toxicity after succesful defences","VACCINE_77 - Toxicity after succesful defences__MIN","VACCINE_77 - Toxicity after succesful defences__MAX","VACCINE_77 - Absorbed defences at layer","VACCINE_77 - Absorbed defences at layer__MIN","VACCINE_77 - Absorbed defences at layer__MAX","VACCINE_77 - Succesfully immunized layers","VACCINE_77 - Succesfully immunized layers__MIN","VACCINE_77 - Succesfully immunized layers__MAX","VACCINE_77 - Unsuccesfully immunized layers","VACCINE_77 - Unsuccesfully immunized layers__MIN","VACCINE_77 - Unsuccesfully immunized layers__MAX","REFT_VACCINE_52 - _step","REFT_VACCINE_52 - _step__MIN","REFT_VACCINE_52 - _step__MAX","REFT_VACCINE_52 - IMMUNIZING_LAYER","REFT_VACCINE_52 - IMMUNIZING_LAYER__MIN","REFT_VACCINE_52 - IMMUNIZING_LAYER__MAX","REFT_VACCINE_52 - Toxicity after attacks","REFT_VACCINE_52 - Toxicity after attacks__MIN","REFT_VACCINE_52 - Toxicity after attacks__MAX","REFT_VACCINE_52 - Toxicity after defences","REFT_VACCINE_52 - Toxicity after defences__MIN","REFT_VACCINE_52 - Toxicity after defences__MAX","REFT_VACCINE_52 - Toxicity after succesful attacks","REFT_VACCINE_52 - Toxicity after succesful attacks__MIN","REFT_VACCINE_52 - Toxicity after succesful attacks__MAX","REFT_VACCINE_52 - Toxicity after succesful defences","REFT_VACCINE_52 - Toxicity after succesful defences__MIN","REFT_VACCINE_52 - Toxicity after succesful defences__MAX","REFT_VACCINE_52 - Absorbed defences at layer","REFT_VACCINE_52 - Absorbed defences at layer__MIN","REFT_VACCINE_52 - Absorbed defences at layer__MAX","REFT_VACCINE_52 - Succesfully immunized layers","REFT_VACCINE_52 - Succesfully immunized layers__MIN","REFT_VACCINE_52 - Succesfully immunized layers__MAX","REFT_VACCINE_52 - Unsuccesfully immunized layers","REFT_VACCINE_52 - Unsuccesfully immunized layers__MIN","REFT_VACCINE_52 - Unsuccesfully immunized layers__MAX","REFT_VACCINE_134 - _step","REFT_VACCINE_134 - _step__MIN","REFT_VACCINE_134 - _step__MAX","REFT_VACCINE_134 - IMMUNIZING_LAYER","REFT_VACCINE_134 - IMMUNIZING_LAYER__MIN","REFT_VACCINE_134 - IMMUNIZING_LAYER__MAX","REFT_VACCINE_134 - Toxicity after attacks","REFT_VACCINE_134 - Toxicity after attacks__MIN","REFT_VACCINE_134 - Toxicity after attacks__MAX","REFT_VACCINE_134 - Toxicity after defences","REFT_VACCINE_134 - Toxicity after defences__MIN","REFT_VACCINE_134 - Toxicity after defences__MAX","REFT_VACCINE_134 - Toxicity after succesful attacks","REFT_VACCINE_134 - Toxicity after succesful attacks__MIN","REFT_VACCINE_134 - Toxicity after succesful attacks__MAX","REFT_VACCINE_134 - Toxicity after succesful defences","REFT_VACCINE_134 - Toxicity after succesful defences__MIN","REFT_VACCINE_134 - Toxicity after succesful defences__MAX","REFT_VACCINE_134 - Absorbed defences at layer","REFT_VACCINE_134 - Absorbed defences at layer__MIN","REFT_VACCINE_134 - Absorbed defences at layer__MAX","REFT_VACCINE_134 - Succesfully immunized layers","REFT_VACCINE_134 - Succesfully immunized layers__MIN","REFT_VACCINE_134 - Succesfully immunized layers__MAX","REFT_VACCINE_134 - Unsuccesfully immunized layers","REFT_VACCINE_134 - Unsuccesfully immunized layers__MIN","REFT_VACCINE_134 - Unsuccesfully immunized layers__MAX","BASELINE_34 - _step","BASELINE_34 - _step__MIN","BASELINE_34 - _step__MAX","BASELINE_34 - IMMUNIZING_LAYER","BASELINE_34 - IMMUNIZING_LAYER__MIN","BASELINE_34 - IMMUNIZING_LAYER__MAX","BASELINE_34 - Toxicity after attacks","BASELINE_34 - Toxicity after attacks__MIN","BASELINE_34 - Toxicity after attacks__MAX","BASELINE_34 - Toxicity after succesful attacks","BASELINE_34 - Toxicity after succesful attacks__MIN","BASELINE_34 - Toxicity after succesful attacks__MAX","BASELINE_34 - Succesfully immunized layers","BASELINE_34 - Succesfully immunized layers__MIN","BASELINE_34 - Succesfully immunized layers__MAX","BASELINE_34 - Unsuccesfully immunized layers","BASELINE_34 - Unsuccesfully immunized layers__MIN","BASELINE_34 - Unsuccesfully immunized layers__MAX","REFT_VACCINE_34 - _step","REFT_VACCINE_34 - _step__MIN","REFT_VACCINE_34 - _step__MAX","REFT_VACCINE_34 - IMMUNIZING_LAYER","REFT_VACCINE_34 - IMMUNIZING_LAYER__MIN","REFT_VACCINE_34 - IMMUNIZING_LAYER__MAX","REFT_VACCINE_34 - Toxicity after attacks","REFT_VACCINE_34 - Toxicity after attacks__MIN","REFT_VACCINE_34 - Toxicity after attacks__MAX","REFT_VACCINE_34 - Toxicity after defences","REFT_VACCINE_34 - Toxicity after defences__MIN","REFT_VACCINE_34 - Toxicity after defences__MAX","REFT_VACCINE_34 - Toxicity after succesful attacks","REFT_VACCINE_34 - Toxicity after succesful attacks__MIN","REFT_VACCINE_34 - Toxicity after succesful attacks__MAX","REFT_VACCINE_34 - Toxicity after succesful defences","REFT_VACCINE_34 - Toxicity after succesful defences__MIN","REFT_VACCINE_34 - Toxicity after succesful defences__MAX","REFT_VACCINE_34 - Absorbed defences at layer","REFT_VACCINE_34 - Absorbed defences at layer__MIN","REFT_VACCINE_34 - Absorbed defences at layer__MAX","REFT_VACCINE_34 - Succesfully immunized layers","REFT_VACCINE_34 - Succesfully immunized layers__MIN","REFT_VACCINE_34 - Succesfully immunized layers__MAX","REFT_VACCINE_34 - Unsuccesfully immunized layers","REFT_VACCINE_34 - Unsuccesfully immunized layers__MIN","REFT_VACCINE_34 - Unsuccesfully immunized layers__MAX"
"83","618","618","618","","","","","","","0.07142857142857148","0.07142857142857148","0.07142857142857148","","","","","","","","","","","","","","","","583","583","583","","","","","","","0.857142857142857","0.857142857142857","0.857142857142857","","","","","","","","","","","","","","","","573","573","573","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","","","","","","","617","617","617","","","","1.357142857142857","1.357142857142857","1.357142857142857","","","","","","","","","","","","","","","","","","","680.6666666666666","679","682","18","18","18","2.642857142857143","2.642857142857143","2.642857142857143","","","","","","","","","","","","","17","17","17","","","","698","698","698","","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","743","743","743","","","","","","","1.142857142857143","1.142857142857143","1.142857142857143","","","","","","","","","","","","","","",""
"84","629","629","629","","","","","","","1.714285714285714","1.714285714285714","1.714285714285714","","","","","","","","","","","","","","","","594","594","594","","","","","","","1.357142857142857","1.357142857142857","1.357142857142857","","","","","","","","","","","","","","","","580","580","580","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","","","","","","","624","624","624","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","","","","","","","689","688","690","","","","2.642857142857143","2.642857142857143","2.642857142857143","","","","2.642857142857143","2.642857142857143","2.642857142857143","","","","","","","","","","","","","705","705","705","","","","2.357142857142857","2.357142857142857","2.357142857142857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","754","754","754","","","","","","","1.0714285714285714","1.0714285714285714","1.0714285714285714","","","","","","","","","","","","","","",""
"85","641","640","642","","","","","","","0.6428571428571426","0.6428571428571426","0.6428571428571426","","","","","","","","","","","","","12","12","12","606","605","607","","","","","","","1.4285714285714286","1.4285714285714286","1.4285714285714286","","","","","","","","","","","","","14","14","14","588","587","589","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","14","14","14","","","","631","631","631","","","","1.6428571428571428","1.6428571428571428","1.6428571428571428","","","","","","","","","","","","","","","","","","","701","701","701","","","","","","","0.857142857142857","0.857142857142857","0.857142857142857","","","","","","","","","","","","","","","","713.6666666666666","712","715","18","18","18","2.357142857142857","2.357142857142857","2.357142857142857","","","","","","","","","","","","","17","17","17","","","","","","","","","","","","","","","","","","","","","","765","765","765","","","","","","","1.142857142857143","1.142857142857143","1.142857142857143","","","","","","","","","","","","","","",""
"86","643","643","643","13","13","13","","","","","","","","","","","","","","","","","","","","","","608","608","608","15","15","15","","","","","","","","","","","","","","","","","","","","","","590","590","590","15","15","15","","","","","","","","","","","","","","","","","","","","","","639","638","640","","","","1.6428571428571428","1.6428571428571428","1.6428571428571428","","","","","","","","","","","","","13","13","13","","","","712","712","712","","","","","","","1.142857142857143","1.142857142857143","1.142857142857143","","","","","","","","","","","","","","","","721","721","721","","","","1.5714285714285714","1.5714285714285714","1.5714285714285714","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","777.6666666666666","776","779","16","16","16","","","","1","1","1","","","","","","","","","","","","","15","15","15"
"87","650","649","651","","","","2.7857142857142856","2.7857142857142856","2.7857142857142856","","","","2.7857142857142856","2.7857142857142856","2.7857142857142856","","","","","","","","","","","","","615","614","616","","","","2.357142857142857","2.357142857142857","2.357142857142857","","","","2.357142857142857","2.357142857142857","2.357142857142857","","","","","","","","","","","","","597","596","598","","","","2.9999999999999996","2.9999999999999996","2.9999999999999996","","","","2.9999999999999996","2.9999999999999996","2.9999999999999996","","","","","","","","","","","","","641","641","641","14","14","14","","","","","","","","","","","","","","","","","","","","","","723","723","723","","","","","","","0.9285714285714285","0.9285714285714285","0.9285714285714285","","","","","","","","","","","","","","","","728","728","728","","","","2.214285714285714","2.214285714285714","2.214285714285714","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","785","785","785","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","","","","","",""
"88","662","662","662","","","","","","","0.4285714285714285","0.4285714285714285","0.4285714285714285","","","","","","","","","","","","","","","","627","627","627","","","","","","","1.4999999999999996","1.4999999999999996","1.4999999999999996","","","","","","","","","","","","","","","","609","609","609","","","","","","","0.7857142857142856","0.7857142857142856","0.7857142857142856","","","","","","","","","","","","","","","","647","647","647","","","","2.714285714285714","2.714285714285714","2.714285714285714","","","","","","","","","","","","","","","","","","","735.6666666666666","734","737","19","19","19","","","","1","1","1","","","","","","","","","","","","","18","18","18","735","735","735","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","792","792","792","","","","2.642857142857143","2.642857142857143","2.642857142857143","","","","","","","","","","","","","","","","","",""
"89","673","673","673","","","","","","","0.6428571428571426","0.6428571428571426","0.6428571428571426","","","","","","","","","","","","","","","","638","638","638","","","","","","","1.0714285714285714","1.0714285714285714","1.0714285714285714","","","","","","","","","","","","","","","","620","620","620","","","","","","","0.7857142857142856","0.7857142857142856","0.7857142857142856","","","","","","","","","","","","","","","","654","654","654","","","","2.571428571428571","2.571428571428571","2.571428571428571","","","","","","","","","","","","","","","","","","","743","743","743","","","","3.3571428571428568","3.3571428571428568","3.3571428571428568","","","","","","","","","","","","","","","","","","","743.6666666666666","742","745","19","19","19","1","1","1","","","","","","","","","","","","","18","18","18","","","","","","","","","","","","","","","","","","","","","","799","799","799","","","","1.6428571428571428","1.6428571428571428","1.6428571428571428","","","","","","","","","","","","","","","","","",""
"90","684","684","684","","","","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","","","","649","649","649","","","","","","","1.0714285714285714","1.0714285714285714","1.0714285714285714","","","","","","","","","","","","","","","","631","631","631","","","","","","","0.4285714285714285","0.4285714285714285","0.4285714285714285","","","","","","","","","","","","","","","","661","661","661","","","","2.357142857142857","2.357142857142857","2.357142857142857","","","","","","","","","","","","","","","","","","","750","750","750","","","","1.357142857142857","1.357142857142857","1.357142857142857","","","","","","","","","","","","","","","","","","","751","751","751","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","807.6666666666666","806","809","17","17","17","1.6428571428571428","1.6428571428571428","1.6428571428571428","","","","","","","","","","","","","16","16","16","","",""
"91","696","695","697","","","","","","","2.9999999999999996","2.9999999999999996","2.9999999999999996","","","","","","","","","","","","","13","13","13","661","660","662","","","","","","","1","1","1","","","","","","","","","","","","","15","15","15","643","642","644","","","","","","","0.7857142857142856","0.7857142857142856","0.7857142857142856","","","","","","","","","","","","","15","15","15","669","668","670","","","","2.357142857142857","2.357142857142857","2.357142857142857","","","","","","","","","","","","","14","14","14","","","","758","757","759","","","","2.357142857142857","2.357142857142857","2.357142857142857","","","","2.357142857142857","2.357142857142857","2.357142857142857","","","","","","","","","","","","","759","758","760","","","","2.142857142857143","2.142857142857143","2.142857142857143","","","","2.142857142857143","2.142857142857143","2.142857142857143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","815","815","815","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143","","","","","","","","","","","","","","","","","",""
"92","698","698","698","14","14","14","","","","","","","","","","","","","","","","","","","","","","663","663","663","16","16","16","","","","","","","","","","","","","","","","","","","","","","645","645","645","16","16","16","","","","","","","","","","","","","","","","","","","","","","671","671","671","15","15","15","","","","","","","","","","","","","","","","","","","","","","770","770","770","","","","","","","0.9285714285714285","0.9285714285714285","0.9285714285714285","","","","","","","","","","","","","","","","771","771","771","","","","","","","0.4285714285714285","0.4285714285714285","0.4285714285714285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","822","822","822","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","","","","","",""
"93","704","704","704","","","","1.7857142857142856","1.7857142857142856","1.7857142857142856","","","","","","","","","","","","","","","","","","","669","669","669","","","","2.142857142857143","2.142857142857143","2.142857142857143","","","","","","","","","","","","","","","","","","","651","651","651","","","","2.928571428571428","2.928571428571428","2.928571428571428","","","","","","","","","","","","","","","","","","","677","677","677","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","","","","","","","781","781","781","","","","","","","0.9285714285714285","0.9285714285714285","0.9285714285714285","","","","","","","","","","","","","","","","782","782","782","","","","","","","0.857142857142857","0.857142857142857","0.857142857142857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","829","829","829","","","","1.6428571428571428","1.6428571428571428","1.6428571428571428","","","","","","","","","","","","","","","","","",""
"94","712","711","713","","","","3.428571428571428","3.428571428571428","3.428571428571428","","","","3.428571428571428","3.428571428571428","3.428571428571428","","","","","","","","","","","","","677","676","678","","","","2.2857142857142856","2.2857142857142856","2.2857142857142856","","","","2.2857142857142856","2.2857142857142856","2.2857142857142856","","","","","","","","","","","","","659","658","660","","","","2.642857142857143","2.642857142857143","2.642857142857143","","","","2.642857142857143","2.642857142857143","2.642857142857143","","","","","","","","","","","","","684","684","684","","","","1.7857142857142856","1.7857142857142856","1.7857142857142856","","","","","","","","","","","","","","","","","","","792","792","792","","","","","","","1","1","1","","","","","","","","","","","","","","","","794.6666666666666","793","796","","","","","","","0.857142857142857","0.857142857142857","0.857142857142857","","","","0.857142857142857","0.857142857142857","0.857142857142857","20","20","20","","","","","","","","","","","","","","","","","","","","","","","","","837.6666666666666","836","839","18","18","18","1.6428571428571428","1.6428571428571428","1.6428571428571428","","","","","","","","","","","","","17","17","17","","",""
"95","724","724","724","","","","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","","","","689","689","689","","","","","","","1.4285714285714286","1.4285714285714286","1.4285714285714286","","","","","","","","","","","","","","","","671","671","671","","","","","","","0.7857142857142856","0.7857142857142856","0.7857142857142856","","","","","","","","","","","","","","","","691","691","691","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","","","","","","","804.6666666666666","803","806","20","20","20","","","","1.0714285714285714","1.0714285714285714","1.0714285714285714","","","","","","","","","","","","","19","19","19","804","803","805","","","","2.142857142857143","2.142857142857143","2.142857142857143","","","","2.142857142857143","2.142857142857143","2.142857142857143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","845","845","845","","","","1","1","1","","","","","","","","","","","","","","","","","",""
"96","735","735","735","","","","","","","0.857142857142857","0.857142857142857","0.857142857142857","","","","","","","","","","","","","","","","700","700","700","","","","","","","1.4285714285714286","1.4285714285714286","1.4285714285714286","","","","","","","","","","","","","","","","682","682","682","","","","","","","0.7857142857142856","0.7857142857142856","0.7857142857142856","","","","","","","","","","","","","","","","699","698","700","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","15","15","15","","","","812","812","812","","","","3.2857142857142856","3.2857142857142856","3.2857142857142856","","","","","","","","","","","","","","","","","","","816","816","816","","","","","","","0.7857142857142856","0.7857142857142856","0.7857142857142856","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","852","852","852","","","","3.071428571428571","3.071428571428571","3.071428571428571","","","","","","","","","","","","","","","","","",""
"97","746","746","746","","","","","","","1.7857142857142856","1.7857142857142856","1.7857142857142856","","","","","","","","","","","","","","","","711","711","711","","","","","","","1.4999999999999996","1.4999999999999996","1.4999999999999996","","","","","","","","","","","","","","","","693","693","693","","","","","","","0.7857142857142856","0.7857142857142856","0.7857142857142856","","","","","","","","","","","","","","","","701","701","701","16","16","16","","","","","","","","","","","","","","","","","","","","","","819","819","819","","","","1.357142857142857","1.357142857142857","1.357142857142857","","","","","","","","","","","","","","","","","","","827","827","827","","","","","","","0.5714285714285715","0.5714285714285715","0.5714285714285715","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","859","859","859","","","","2.142857142857143","2.142857142857143","2.142857142857143","","","","","","","","","","","","","","","","","",""
"98","758","757","759","","","","","","","0.7857142857142856","0.7857142857142856","0.7857142857142856","","","","","","","","","","","","","14","14","14","723","722","724","","","","","","","1.714285714285714","1.714285714285714","1.714285714285714","","","","","","","","","","","","","16","16","16","705","704","706","","","","","","","0.9285714285714285","0.9285714285714285","0.9285714285714285","","","","","","","","","","","","","16","16","16","708","707","709","","","","2.142857142857143","2.142857142857143","2.142857142857143","","","","2.142857142857143","2.142857142857143","2.142857142857143","","","","","","","","","","","","","827","826","828","","","","2.7857142857142856","2.7857142857142856","2.7857142857142856","","","","2.7857142857142856","2.7857142857142856","2.7857142857142856","","","","","","","","","","","","","838","838","838","","","","","","","1.142857142857143","1.142857142857143","1.142857142857143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","867.6666666666666","866","869","19","19","19","2.142857142857143","2.142857142857143","2.142857142857143","","","","","","","","","","","","","18","18","18","","",""
"99","760","760","760","15","15","15","","","","","","","","","","","","","","","","","","","","","","725","725","725","17","17","17","","","","","","","","","","","","","","","","","","","","","","707","707","707","17","17","17","","","","","","","","","","","","","","","","","","","","","","720","720","720","","","","","","","1","1","1","","","","","","","","","","","","","","","","839","839","839","","","","","","","0.9285714285714285","0.9285714285714285","0.9285714285714285","","","","","","","","","","","","","","","","850.6666666666666","849","852","20","20","20","","","","1","1","1","","","","","","","","","","","","","19","19","19","","","","","","","","","","","","","","","","","","","875","875","875","","","","1.4285714285714286","1.4285714285714286","1.4285714285714286","","","","","","","","","","","","","","","","","",""
"100","767","766","768","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","731","731","731","","","","3.071428571428571","3.071428571428571","3.071428571428571","","","","","","","","","","","","","","","","","","","713","713","713","","","","2","2","2","","","","","","","","","","","","","","","","","","","731","731","731","","","","","","","1.2857142857142856","1.2857142857142856","1.2857142857142856","","","","","","","","","","","","","","","","850","850","850","","","","","","","1.0714285714285714","1.0714285714285714","1.0714285714285714","","","","","","","","","","","","","","","","858","858","858","","","","1.2857142857142856","1.2857142857142856","1.2857142857142856","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","882","882","882","","","","2.4285714285714284","2.4285714285714284","2.4285714285714284","","","","","","","","","","","","","","","","","",""
"101","779","779","779","","","","","","","1.142857142857143","1.142857142857143","1.142857142857143","","","","","","","","","","","","","","","","738","738","738","","","","1.857142857142857","1.857142857142857","1.857142857142857","","","","","","","","","","","","","","","","","","","720","720","720","","","","2.2857142857142856","2.2857142857142856","2.2857142857142856","","","","","","","","","","","","","","","","","","","742","742","742","","","","","","","1.2142857142857144","1.2142857142857144","1.2142857142857144","","","","","","","","","","","","","","","","861","861","861","","","","","","","1.0714285714285714","1.0714285714285714","1.0714285714285714","","","","","","","","","","","","","","","","865","865","865","","","","1.7857142857142856","1.7857142857142856","1.7857142857142856","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","889","889","889","","","","1.2142857142857142","1.2142857142857142","1.2142857142857142","","","","","","","","","","","","","","","","","",""
"102","790","790","790","","","","","","","1.2857142857142856","1.2857142857142856","1.2857142857142856","","","","","","","","","","","","","","","","745","745","745","","","","2.357142857142857","2.357142857142857","2.357142857142857","","","","","","","","","","","","","","","","","","","727","727","727","","","","2.9999999999999996","2.9999999999999996","2.9999999999999996","","","","","","","","","","","","","","","","","","","754","753","755","","","","","","","1.357142857142857","1.357142857142857","1.357142857142857","","","","","","","","","","","","","16","16","16","873.6666666666666","872","875","21","21","21","","","","0.7142857142857141","0.7142857142857141","0.7142857142857141","","","","","","","","","","","","","20","20","20","872","872","872","","","","1.4285714285714286","1.4285714285714286","1.4285714285714286","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","897.6666666666666","896","899","20","20","20","1.2142857142857142","1.2142857142857142","1.2142857142857142","","","","","","","","","","","","","19","19","19","","",""
"103","801","801","801","","","","","","","0.7142857142857141","0.7142857142857141","0.7142857142857141","","","","","","","","","","","","","","","","753","752","754","","","","2.357142857142857","2.357142857142857","2.357142857142857","","","","","","","","","","","","","17","17","17","","","","735","734","736","","","","2.9999999999999996","2.9999999999999996","2.9999999999999996","","","","","","","","","","","","","17","17","17","","","","756","756","756","17","17","17","","","","","","","","","","","","","","","","","","","","","","881","881","881","","","","2.571428571428571","2.571428571428571","2.571428571428571","","","","","","","","","","","","","","","","","","","880.6666666666666","879","882","21","21","21","1.4285714285714286","1.4285714285714286","1.4285714285714286","","","","","","","","","","","","","20","20","20","","","","","","","","","","","","","","","","","","","","","","905","905","905","","","","0.7857142857142857","0.7857142857142857","0.7857142857142857","","","","","","","","","","","","","","","","","",""
"104","813","812","814","","","","","","","0.5","0.5","0.5","","","","","","","","","","","","","15","15","15","755","755","755","18","18","18","","","","","","","","","","","","","","","","","","","","","","737","737","737","18","18","18","","","","","","","","","","","","","","","","","","","","","","762","762","762","","","","1.857142857142857","1.857142857142857","1.857142857142857","","","","","","","","","","","","","","","","","","","889","888","890","","","","2.071428571428571","2.071428571428571","2.071428571428571","","","","2.071428571428571","2.071428571428571","2.071428571428571","","","","","","","","","","","","","888","888","888","","","","1.2857142857142856","1.2857142857142856","1.2857142857142856","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","912","912","912","","","","1.857142857142857","1.857142857142857","1.857142857142857","","","","","","","","","","","","","","","","","",""
